rev_id,comment,year,logged_in,ns,sample,split,attack
270227815,YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER! YOU ARE A MOTHJER FUCKER COCKSUCKER!,2009,False,user,blocked,train,True
120865476,"***You had no right to call me that disgusting name.  I think you should be banned, you worthless waste of space.",2007,True,user,blocked,train,True
558109325,"` :::::::Why is my ``best bet`` to apologize to the idiots – yes Wikipediots – who have ruined this project? Oh, will I be blocked? Goodness me, where will I go? What will I do?  `",2013,True,user,blocked,train,True
363282605,Complete asshole. Fuck you.,2010,False,user,blocked,train,True
249785726,sarah palin is an ass kissing mother fucking loser with a melon in her hair. she sucks eggs that are from her brain-yuck stupid!- she is a bitch there i said it she is a sucker with a big bitch thing and a bitchy attitude about life. she is horribly radical with religion she is a fucker stupid idiot with fucking shit in here face,2008,False,article,blocked,train,True
56552499,"`Excuse me for rudely interrupting, but:  :Just what the fuck is the purpose of this so-called article?  I ask this question in the existential sense of the word ``purpose``. What possible purpose could this serve, other than '''your own voyeurism or compulsive curiosity?  Think about it. Now back to your small-minded list-making task. ==     `",2006,True,article,blocked,train,True
229495859,HOGTIE THIS YOU FAGGOT,2008,False,user,blocked,train,True
377066744,as licking butt kissing face-up-jimbos-ass-butt-kissing,2010,False,user,blocked,train,True
219684555,"Possibly the dumbest argument I have ever heard. Are all wikipedia users fags or just you? The Wikipedia is not a gameguide retardedness doesn't even apply here. It's not telling you how to unlock the armors, just what they are. Or should we delete the characters and stories too? THOSE ARE IN GAME GUIDES!!! Fucking moron.",2008,True,article,blocked,train,True
525507914,"** Idiot, if you want to block me only block or delete me. Highly appreciated if so. Don't block or delete others based on my words. Did you block other two ? What a stupid administrators you people. No common sense. (Himesh)",2012,False,user,blocked,train,True
317572425,Graeme Bartlet MUST die,2009,True,user,blocked,train,True
564787018,"` ``Word count is not a measure of encyclopedic value``. You're not attending a special school are you? How dumb do you have to be to be able to make these sorts of claims? What the fuck are those 20,000 words detailing, if it's largely things of unencyclopedic value? Why don't you go and tell the people who wrote those words that they're just filling up Wikipedia with shit? Better yet, why don't you ask for the articles to be deleted? You won't? Why is that? Is it because you're full of shit?`",2013,True,user,blocked,train,True
277241185,"Oh yeah, and when I said that no one would respond, I was obviously referring to my proposal to change the name of the article.  I didn't think you were that stupid, but you obviously are.",2009,True,article,blocked,train,True
259931811,"FISHERQUEEN AND BIGDUNC AND DOMER48 MUST BE REMOVED FROM WIKIPEDIA. MY ACCOUNT HAS BEEN BLOCKED TO STOP ME FROM EXPOSING THEM BUT I WILL NOT BE SILENCED. THEY ARE EVIL AND ARE MAKING A MOCKERY OF WHAT IS SUPPOSED TO BE A PLACE OF EDUCATION AND INTELLECTUALISM. REALKYHICK ALSO APPEARS TO BE IN LEAGUE WITH THEM, THE SCUMBAG.",2008,True,user,blocked,train,True
301683146,", 12 July 2009 (UTC)  :::::::I think we have all established that you are a piece of shit with a brain even (impossibly) smaller than your cock.     :::::::Sorry my friend, Mattinbgn wanted to protect my delicate eyes from your insult. Matty please, I don't think you should edit talk pages to remove other peoples comments, but you could atleast leave my own page alone (I know you just helped me by fixing one of my posts, but please leave it to me or you can message me that i've made a mistake).  :::::::hmm ok, I have a small cock and even smaller brain. Ouch, you really let me in on the error of my ways.  12:06",2009,True,user,blocked,train,True
641018044,"`    DeCausa, your pissing me off. First of all I have provided many different sources, I didn't just use Kurdistanica. Anytime I used a source, you basically said that It was unacceptable, which is false. You just wanted to deny it because you felt like it. How do I know? Because you did the same with the sources on the Kurdish language. Almost all sources regard Kurdish language as one but you decided to use 4 source, (3 that are actually relevant) that say otherwise. What does that tell you? Do you think I was born yesterday? Oh and by the way, I wasn't talking about my proposal. I was taking about the propsal above mine. Right now there are more people that are supporting the lift of the term ``Iranian`` on Kurds, but I see no changes. With my propsal, however, you did not let anybody to look at it. As soon as I posted it up, you decided to be a douchebag and just write all nonsense below it, before anyone could even say yes I agree or disagree.  I suggest you don't talk to me again. I don't like when people are biased and rude.`",2015,True,user,blocked,train,True
304745710,":And THIS is why you don't list highly speculative ones!  I was simply referring to the common-frickin-sense category of actors.  Apparently, common sense you lack.  Tch, fuck's sake.  This is why people don't take Wikipedia seriously. Professionalism?  Professionalism my ass.  You cunts are the direct opposite of it.",2009,True,article,blocked,train,True
649860986,i hate you dai pritchard,2015,True,user,blocked,train,True
109407592,"`  ``The war is over. And you lost.`` Not quite, Your Arrogance. I'm leaving this vile, post-modernist sewer. Wikipedia will be cleansed, though not by me: it will be many, many others.  `",2007,False,user,blocked,train,True
473929781,http://manson-haters.blogspot.com/2012/01/fourth-update-manson-hater-jamesbwatson.html  I shall leave you now Jamie so you can dry hump your mama ha ha ha! I may come back if I decide I need some laughs:-),2012,False,user,blocked,train,True
178333504,Koschecks fighting at ufc 82... you know waht that means...so give your adress so i could make u suck my cock,2007,False,user,blocked,train,True
213626842,HOPE SOME BLOWS YOUR HEAD OFF...,2008,False,user,blocked,train,True
177820548,IM WARNING U RESPOND TO MY EARLIER COMMENT. u DELETED IT ON PURPOSE BECAUSE UR TO LAZY TO ANSWER IT.,2007,True,user,blocked,train,True
684176068,"Hello, Davejohnsan! I'm new to Wikipedia. And I got a special message from you! You leave my friend's editing alone, if you revert any of the edits which my friend posted on any TV shows and seasons articles, I'll be coming after you, I will block you, and I will sue you in court, and kill you! Pure and simple! And you know what, you are not the boss of any the articles, and you piss me off, and I HOPE YOU DIE!!!",2015,True,user,blocked,train,True
252516287,":Oh, and real classy - YOU tell ME that I've not being civil after you flat out tell me to shut up. You need a mirror.",2008,True,user,blocked,train,True
52712561,ILL COME TO YOUR HOUSE ND MAKE U SORE BETWEEN UR LEGS,2006,False,user,blocked,train,True
207882504,"!!! FUCK YOU, SLAKR!!!  DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA DIE WIKIPEDIA",2008,False,user,blocked,train,True
668951831,"Hi. I received an email from someone asking me to comment on this page about guys called Cassianto and Shro Cat. The email said you're being harassed. Never heard of Shro Cat, but Cassianto was some pitiful, obsequious little cunt who implied that I ought to show respect for someone who writes crappy featured articles. I told Cassianto to FO; I told him not to contact me again. The creep came back once. I ignored it.   To be frank, you need to learn how to deal with this. Forums and online communities are full of creeps, social inadequates, born losers, stalkers and mentally unstable zeros. Tell them to FO and ignore them.   Respectfully, I don't want any further emails (or comments on my talk page) about this. I'm really not interested. Ignore this piece of shit Cassianto and it'll leave you alone.",2015,True,user,blocked,train,True
99311130,"`    For fuck's sake, KEEP SPOILERS UNDER A SPOILER WARNING. In the five years since this article's creation, and through dozens of edits, it has displayed a MAJOR reveal in the first sentence of the initial short description, potentially spoiling the film for thousands upon thousands of people  including myself!  Speaking in the name of everyone whose naïveté and/or apparently over-optimistic expectations of Wikipedia's ``dedicated`` ``editors`` (and especially those of the WikiProject Films project) ruined this beautiful film, I say: Thanks a lot, assholes.`",2007,False,article,blocked,train,True
431308710,: you are a notorious troll and vandal too Hrafn.,2011,True,user,blocked,train,True
335360007,"Congratulations, Soul phire, you have won the asshole of the year award! You won this award by harassing users in the past and saying hateful things about and to them! In order to claim your award, you must call 1-800-Asshole (1-800-277-4653)! Once again, Congratulations for your win!",2010,False,user,blocked,train,True
387543964,"Hello jimmy boy,  I've just started editing this Wikipedia. When I go to other users pages I often find your creepy fucking head appearing from the left side of the screen.  It's disgusting. I'm an adult and I don't need a note from you.  Could you ask one of your programmers to stop having your creepy fucking head appear on the left side of people's screens? I've asked my brother to kill you if I have to see it again and he said he would.  Best regards,   User Marskell",2010,True,user,blocked,train,True
237802558,JUSTIFY YOUR CHANGES MOTHERFUCKER,2008,False,user,blocked,train,True
529860903,"The critics did not hate it enough.  Simply being the biggest money pit ever does not make you one of THE WORST MOVIES...EVER!.  Think grand scope of awful.  Three idiots in fuzzy suits is not grand scope. The Battle of Inchon with a halfway-conscious MacArthur... now, that's scope.",2012,True,article,blocked,train,True
249118271,"Go cry to one, wanky boy...",2008,False,user,blocked,train,True
149416423,"`, 5 August 2007 (UTC)  WHEN YOU IGNORE BIASED BULLSHIT SPREAD BY YOUR ``FRIENDS`` ON THIS SITE, OF COURSE I'M GOING TO COME AFTER ALL YOU FUCKERS!  AS FAR AS I'M CONCERNED, ADMIN MEAN TARGET UNTIL YOU PROVE YOURSELVES!  AND Gscshoyru - I GOT TWO WORDS FOR YOU - FUCKING RUN!  21:37`",2007,True,user,blocked,train,True
306622312,"`    listen buddy, I don't know what that email you sent me was, but  Idon't like that sort of talk coming into my house - you might like to watch ``robo-babes`` and other ``fleshhoneys`` doing depraved things and putting opbjects into them, but me and my family certainly don't . Now it so happens that was a SHARED email address - one that all my family use, and the idea that my daughter could have gone onto the email and looked at pictures like that makes me heartily sick. and the fact htat you're some kind of responsible man on the wikipedia. I used to have faith in wikipedia, I used to think it was a useful thing, but to get an email from you, linked to this website, and all the pictures you attached - not to mention the links to all sorts of faces splattered in the worst kind of bodily fluids and excretions...   this mighht be your chance to turn the enciclopedia into a den of perversion and pornography. It's not that there were the pictures on here - I can understandf if I wanted to look an article about some kind of deviant practice - but why would you send that to me here? you should be stripped of the medals you have so proudly on your page - in the army we used to have a word for people like you and I wouldn't want to print it here. If i dont get an apology this goes right to the top.   `",2009,True,user,blocked,train,True
662069648,"::::::Good job really, as you're obviously an idiot.",2015,True,article,blocked,train,True
140927055,scum who look up to Che deserve the worst kind of death.,2007,False,article,blocked,train,True
570987719,"is not revert of person's edits, only unwarranted edit by bot. appeal has been made to bot but presumption of guilt on part of administrative base is sign of censorship so made edits again to see if reversion would occur second time. has not. please keep baseless threats to self, vulgar pedant.",2013,True,user,blocked,train,True
576597317,"*Yes, don't want fucking I.P. editors messing it up.",2013,False,article,blocked,train,True
564607549,. Let that little sl93 piece of shit fight his own fights,2013,True,user,blocked,train,True
271988355,"`yes, I'm here too... ``High preformance gel penises``   `",2009,False,user,blocked,train,True
51364783,You fat bastard! You have done it! Your end will come! Blood from your throat! Death in the air! And the DN group returned! And your blood is a sight of glory! You fat bastard! Sayonarra and go on a diet!,2006,True,user,blocked,train,True
221201668,"`    I NOTICED ``The Legend of Sleepy Hollow`` HAS THE SAME PREVIEWS ``Donald's Scary Tales`` HAS, WHERE THE COPYWRITE DATE ON THE LAST TAPE I MENTIONED SAID 1990, I'M STARTING TO SAY THAT ``The Legend of Sleepy Hollow`` WAS RELEASED IN 1990 BECAUSE EVERY TAPE WITH THE SAME PREVIEWS ALWAYS COMES OUT ON THE SAME DAY, AND YOU AWAYS SAY THAT! YOU ALSO SAID THAT TAPE WAS ORIGINALLY 1990, AND I'M TRYING TO TALK YOU BACK INTO IT BECAUSE I MADE A MISTAKE AND DECIDED THAT YOU WERE RIGHT! PLUS, THAT WOULD MEAN THE LASERDISC VERSION OF ``The Adventures of Ichabod and Mr. Toad`` WAS 1990! SAME THING GOES WITH THE 1990 VHS RELEASES OF ``Dumbo``, ``The Sword in the Stone``, and ``Alice in Wonderland``. THEY HAVE THE SAME OPENING THE 1990 VHS OF ``The Little Mermaid`` HAS, SO THEY ARE 1990 FOR THE SAME OPENING! ``Robin Hood`` WAS MAY 3, 1991 BECAUSE LIKE YOU SAID, TITLES ARE USUALLY RE-ISSUED TO PROMOTE THE NEWEST TITLES OF THE SERIES, SO ``Robin Hood`` WAS RE-ISSUED TO PROMOTE ``The Jungle Book``! ALSO, MY COUSINS' D*** COPY OF ``Pinocchio`` WAS PRINTED APRIL 28, 1987, SO IT DROPPED OUT APRIL 1987, NOT JANUARY! SAME WITH ``Robin Hood``! PLUS, OCTOBER 27 IS SUNDAY! NOTHING EVER HAPPENS ON SUNDAY! SO, THE 1985 VHS OF ``The Love Bug`` WAS OCTOBER 29 BECAUSE IT'S TUESDAY, AND I'M NOT GOING TO LEAVE UNTIL YOU ACCEPT THIS, YOU F***ING PUSSBAG!  `",2008,False,user,blocked,train,True
